issn,eissn,journal_name,jif_2024,jif_quartile
20513895,20513909,Journal of Medical Radiation Sciences,2.0,Q3
10815589,17088267,JOURNAL OF INVESTIGATIVE MEDICINE,2.0,Q2
10739688,15498719,MICROCIRCULATION,2.0,Q3
00320943,14390221,PLANTA MEDICA,2.0,Q2
11745398,21596816,Annals of Leisure Research,2.0,Q2
03051978,18732925,BIOCHEMICAL SYSTEMATICS AND ECOLOGY,2.0,Q3
10760296,19382723,CLINICAL AND APPLIED THROMBOSIS-HEMOSTASIS,2.0,Q3
09546928,14735830,CORONARY ARTERY DISEASE,2.0,Q3
09653562,17586100,Disaster Prevention and Management,2.0,Q3
13899600,15737292,Familial Cancer,2.0,Q3
09475117,15214176,MATERIALS AND CORROSION-WERKSTOFFE UND KORROSION,2.0,Q2
10808620,15406229,REAL ESTATE ECONOMICS,2.0,Q2
2524521X,25245228,CCF Transactions on Pervasive Computing and Interaction,2.0,Q3
1463578X,14702002,Journal of Property Investment & Finance,2.0,Q2
02599791,15728897,JOURNAL OF MATHEMATICAL CHEMISTRY,2.0,Q2
23254416,23254394,Medical Science Monitor Basic Research,2.0,Q3
02694727,13652710,JOURNAL OF CLINICAL PHARMACY AND THERAPEUTICS,2.0,Q3
15858553,15882756,COMMUNITY ECOLOGY,2.0,Q3
17580366,17580374,International Journal of Bio-Inspired Computation,2.0,Q2
20498799,20498802,Journal of Global Mobility-The Home of Expatriate Management Research,2.0,Q3
25243462,25243470,Mining Metallurgy & Exploration,2.0,Q2
25208160,25208179,Multiscale and Multidisciplinary Modeling Experiments and Design,2.0,Q2
22726977,22576614,OCL-Oilseeds and Fats Crops and Lipids,2.0,Q2
18739652,18764428,Polar Science,2.0,Q3
20493983,20493991,Evidence-based HRM-A Global Forum for Empirical Scholarship,2.0,Q3
03936155,17246008,INTERNATIONAL JOURNAL OF BIOLOGICAL MARKERS,2.0,Q3
15541908,15587940,Journal of Emerging Technologies in Accounting,2.0,Q2
19398654,19398654,Journal of Medical Imaging and Radiation Sciences,2.0,Q3
13193767,19984049,Saudi Journal of Gastroenterology,2.0,Q3
25716131,25716131,Ceramics-Switzerland,2.0,Q2
0278081X,15315878,CIRCUITS SYSTEMS AND SIGNAL PROCESSING,2.0,Q3
02684705,15317080,CURRENT OPINION IN CARDIOLOGY,2.0,Q3
17514258,17514266,Current Opinion in Supportive and Palliative Care,2.0,Q3
18715303,22123873,Endocrine Metabolic & Immune Disorders-Drug Targets,2.0,Q3
20786891,2219679X,Journal of Gastrointestinal Oncology,2.0,Q3
09295313,15736873,JOURNAL OF COMPUTATIONAL NEUROSCIENCE,2.0,Q3
09477411,14321181,HEAT AND MASS TRANSFER,2.0,Q3
09593330,1479487X,ENVIRONMENTAL TECHNOLOGY,2.0,Q3
17350522,23833874,International Journal of Civil Engineering,2.0,Q3
01402390,1743937X,JOURNAL OF STRATEGIC STUDIES,2.0,Q2
10599495,15441024,JOURNAL OF MATERIALS ENGINEERING AND PERFORMANCE,2.0,Q3
16066359,14767392,ADDICTION RESEARCH & THEORY,2.0,Q2
00205893,14716895,International & Comparative Law Quarterly,2.0,Q1
01479571,18781667,COMPARATIVE IMMUNOLOGY MICROBIOLOGY AND INFECTIOUS DISEASES,2.0,Q2
02775212,19436246,WETLANDS,2.0,Q3
25866052,25866060,Acute and Critical Care,2.0,Q3
09541020,13652079,ANTARCTIC SCIENCE,2.0,Q3
00195545,19983794,Indian Journal of Psychiatry,2.0,Q3
23665971,2366598X,International Journal of Intelligent Robotics and Applications,2.0,Q3
00375497,17413133,SIMULATION-TRANSACTIONS OF THE SOCIETY FOR MODELING AND SIMULATION INTERNATIONAL,2.0,Q3
13834649,1573157X,JOURNAL OF SEISMOLOGY,2.0,Q2
12267988,19763808,KSCE Journal of Civil Engineering,2.0,Q3
08927022,10290435,MOLECULAR SIMULATION,2.0,Q3
10525149,15579867,NEUROIMAGING CLINICS OF NORTH AMERICA,2.0,Q3
15230430,19384246,ARCTIC ANTARCTIC AND ALPINE RESEARCH,2.0,Q3
20908040,20420099,International Journal of Inflammation,2.0,Q4
16794974,22379622,Epidemiologia e Servicos de Saude,2.0,Q3
18230334,21982791,International Journal of Mechanical and Materials Engineering,2.0,Q3
1096620X,15577600,JOURNAL OF MEDICINAL FOOD,2.0,Q3
08887985,15587959,JOURNAL OF INFORMATION SYSTEMS,2.0,Q2
27318397,27318400,High Temperature Corrosion of Materials,2.0,Q2
20902905,20902913,Journal of Skin Cancer,2.0,Q3
11254653,22397264,JOURNAL OF PLANT PATHOLOGY,2.0,Q2
02698889,14698005,KNOWLEDGE ENGINEERING REVIEW,2.0,Q3
00389366,,STAND,2.0,
20564694,20564708,BJPsych Bulletin,2.0,Q3
13468014,13473913,Journal of Advanced Concrete Technology,2.0,Q3
16878132,16878140,Advances in Mechanical Engineering,2.0,Q3
20491220,20491239,Green Materials,2.0,Q3
15071367,20834640,Reports of Practical Oncology and Radiotherapy,2.0,Q3
13588265,17542111,INTERNATIONAL JOURNAL OF CRASHWORTHINESS,2.0,Q3
18418724,18421121,Journal of Gastrointestinal and Liver Diseases,2.0,Q3
00469750,20500416,JOURNAL OF THE INSTITUTE OF BREWING,2.0,Q3
20565135,20565135,Johnson Matthey Technology Review,2.0,Q4
00202940,20518730,MEASUREMENT & CONTROL,2.0,Q3
18626254,18626270,Physica Status Solidi-Rapid Research Letters,2.0,Q3
00406090,18792731,Thin Solid Films,2.0,Q3
01691864,15685535,ADVANCED ROBOTICS,2.0,Q3
27709191,27709183,Cancer Innovation,2.0,Q3
08825734,10991026,FLAVOUR AND FRAGRANCE JOURNAL,2.0,Q3
10043756,18619576,Journal of Systems Science and Systems Engineering,2.0,Q3
01000683,18069657,REVISTA BRASILEIRA DE CIENCIA DO SOLO,2.0,Q3
23663286,23663294,Spatial Information Research,2.0,Q3
2299680X,2299680X,Nanofabrication,2.0,Q4
22524940,22524940,International Journal of Renewable Energy Development-IJRED,2.0,Q4
02697459,13600583,Planning Practice and Research,2.0,Q3
23656549,23656549,ChemistrySelect,2.0,Q3
20903111,2090312X,Prostate Cancer,2.0,Q3
09603182,15731529,Geotechnical and Geological Engineering,2.0,Q3
22536574,22536574,Spanish Journal of Soil Science,2.0,Q3
09106340,13482246,ANALYTICAL SCIENCES,2.0,Q3
20556683,20556683,Journal of Rehabilitation and Assistive Technologies Engineering,2.0,Q3
1463922X,1464536X,THEORETICAL ISSUES IN ERGONOMICS SCIENCE,2.0,Q3
2510375X,25103768,Aerosol Science and Engineering,2.0,Q3
09743626,09737103,JOURNAL OF CHEMICAL SCIENCES,2.0,Q3
2062249X,20630212,Journal of Flow Chemistry,2.0,Q3
19388160,19388179,Journal of China Tourism Research,2.0,Q2
00334545,13653075,PURE AND APPLIED CHEMISTRY,2.0,Q3
00991112,23748079,PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING,2.0,Q3
13899333,15736814,CELL AND TISSUE BANKING,2.0,Q3
00986445,15635201,CHEMICAL ENGINEERING COMMUNICATIONS,2.0,Q3
07213115,15214087,PROPELLANTS EXPLOSIVES PYROTECHNICS,2.0,Q3
01115499,01115499,Weather and Climate,2.0,Q3
15348644,15590119,Clinical Reviews in Bone and Mineral Metabolism,2.0,Q3
20903529,20903537,International Journal of Electrochemistry,2.0,Q3
20758251,20758251,Acta Naturae,2.0,Q4
13892037,18755550,CURRENT PROTEIN & PEPTIDE SCIENCE,2.0,Q4
15274764,15528316,Television & New Media,1.9,Q2
00218294,14685906,JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,1.9,Q2
1533628X,,Philosophers Imprint,1.9,
00038628,17589622,Architectural Science Review,1.9,
00131954,15730816,Educational Studies in Mathematics,1.9,Q2
10716076,10863303,Philosophy Psychiatry & Psychology,1.9,
25719408,25719408,Heritage,1.9,Q2
15687759,15728676,Phenomenology and the Cognitive Sciences,1.9,
25093142,25093150,German Journal of Exercise and Sport Research,1.9,Q2
18751342,18751350,Biosemiotics,1.9,Q1
19913761,1994036X,International Journal of Design,1.9,Q1
20443994,20444001,International Data Privacy Law,1.9,Q1
13513249,14698110,Natural Language Engineering,1.9,Q1
15740196,17445515,European Constitutional Law Review,1.9,Q1
1754243X,17542448,International Journal of Law and Management,1.9,Q1
00206814,19382839,INTERNATIONAL GEOLOGY REVIEW,1.9,Q1
00027316,23255064,AMERICAN ANTIQUITY,1.9,Q1
10844791,19364830,Trends in Organized Crime,1.9,Q1
25606921,25606778,Journal of Nonlinear and Variational Analysis,1.9,Q1
08867356,15481360,CULTURAL ANTHROPOLOGY,1.9,Q1
13553259,20448333,LEGAL AND CRIMINOLOGICAL PSYCHOLOGY,1.9,Q1
17475341,17475341,Philosophy Ethics and Humanities in Medicine,1.9,Q1
10799389,10799389,Advances in Differential Equations,1.9,Q1
15555542,15555550,Biological Theory,1.9,Q1
10752196,10990763,Archaeological Prospection,1.9,Q3
27703371,2770338X,LGBTQ Family-An Interdisciplinary Journal,1.9,Q1
21460957,21465703,International Journal of Optimization and Control-Theories & Applications-IJOCTA,1.9,Q1
16804333,16820983,European Political Science,1.9,Q2
02775395,1879243X,WOMENS STUDIES INTERNATIONAL FORUM,1.9,Q1
00218782,14697580,JOURNAL OF ANATOMY,1.9,Q2
14767724,14767732,Globalisation Societies and Education,1.9,Q2
14681366,17475104,Pedagogy Culture and Society,1.9,Q2
01490400,15210588,LEISURE SCIENCES,1.9,Q2
1046560X,15731847,Journal of Science Teacher Education,1.9,Q2
09516328,14716925,Journal of Refugee Studies,1.9,Q2
00361410,10957154,SIAM JOURNAL ON MATHEMATICAL ANALYSIS,1.9,Q1
17440572,17440580,Global Crime,1.9,Q1
00360112,15490831,RURAL SOCIOLOGY,1.9,Q2
17527716,17527724,International Journal of Transitional Justice,1.9,Q1
09504222,20436858,Industry and Higher Education,1.9,Q2
14923831,14923831,International Review of Research in Open and Distributed Learning,1.9,Q2
00979740,15456943,SIGNS,1.9,Q1
00405841,15430421,THEORY INTO PRACTICE,1.9,Q2
09593535,14617161,FEMINISM & PSYCHOLOGY,1.9,Q1
09540253,13600516,GENDER AND EDUCATION,1.9,Q2
07311745,17453992,Educational Measurement-Issues and Practice,1.9,Q2
02659646,1879338X,SPACE POLICY,1.9,Q1
26242826,26242834,Palaeoentomology,1.9,Q1
14765810,14765829,Veterinary and Comparative Oncology,1.9,Q2
1553118X,15531198,International Journal of Strategic Communication,1.9,Q2
10345329,22069542,Current Issues in Criminal Justice,1.9,Q1
21575045,1948206X,Analysis & PDE,1.9,Q1
00313955,15578240,PEDIATRIC CLINICS OF NORTH AMERICA,1.9,Q2
0263323X,14676478,JOURNAL OF LAW AND SOCIETY,1.9,Q1
02644401,17587077,ENGINEERING COMPUTATIONS,1.9,Q2
17549507,17549515,International Journal of Speech-Language Pathology,1.9,Q1
24704067,24704075,Journal of Global Sport Management,1.9,Q2
23288604,23288620,Health Systems & Reform,1.9,Q3
03607283,15456854,HEALTH & SOCIAL WORK,1.9,Q1
00303747,14230259,OPHTHALMIC RESEARCH,1.9,Q2
09312668,14390388,JOURNAL OF ANIMAL BREEDING AND GENETICS,1.9,Q2
15409996,1931843X,JOURNAL OF WOMENS HEALTH,1.9,Q1
09607439,1365263X,International Journal of Paediatric Dentistry,1.9,Q2
00215155,16132246,JAPANESE JOURNAL OF OPHTHALMOLOGY,1.9,Q2
00356883,20394942,RIVISTA ITALIANA DI PALEONTOLOGIA E STRATIGRAFIA,1.9,Q1
14732254,17476283,Youth Justice-An International Journal,1.9,Q1
17530350,17530369,Journal of Cultural Economy,1.9,Q1
01968092,10969101,LASERS IN SURGERY AND MEDICINE,1.9,Q2
07490720,15584240,VETERINARY CLINICS OF NORTH AMERICA-FOOD ANIMAL PRACTICE,1.9,Q2
14773708,17412609,European Journal of Criminology,1.9,Q1
14616742,14684470,International Feminist Journal of Politics,1.9,Q1
10000569,20958927,ACTA PETROLOGICA SINICA,1.9,Q1
00222216,21596417,JOURNAL OF LEISURE RESEARCH,1.9,Q2
14455226,14472600,INVERTEBRATE SYSTEMATICS,1.9,Q1
03605310,17445019,JOURNAL OF MEDICINE AND PHILOSOPHY,1.9,Q2
07455194,15481387,MEDICAL ANTHROPOLOGY QUARTERLY,1.9,Q1
15299716,15299724,Journal of Bisexuality,1.9,Q1
10081275,10081275,Chinese Journal of Traumatology,1.9,Q2
13965883,16000579,European Journal of Dental Education,1.9,Q2
03405443,14320762,BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY,1.9,Q1
20505698,20505701,Microscopy,1.9,Q3
00222720,13652818,JOURNAL OF MICROSCOPY,1.9,Q3
20319525,23995556,European Labour Law Journal,1.9,Q1
18362206,18362206,Trends and Issues in Crime and Criminal Justice,1.9,Q1
14992027,17088186,INTERNATIONAL JOURNAL OF AUDIOLOGY,1.9,Q2
02601370,1464519X,International Journal of Lifelong Education,1.9,Q2
00165751,14388804,GEBURTSHILFE UND FRAUENHEILKUNDE,1.9,Q2
00488402,20574908,Italian Political Science Review-Rivista Italiana di Scienza Politica,1.9,Q2
00303755,14230267,OPHTHALMOLOGICA,1.9,Q2
0044118X,15528499,YOUTH & SOCIETY,1.9,Q1
14226405,14226421,CELLS TISSUES ORGANS,1.9,Q2
10647406,15581926,Facial Plastic Surgery Clinics of North America,1.9,Q2
14672987,14672995,VETERINARY ANAESTHESIA AND ANALGESIA,1.9,Q2
18711413,18780490,Livestock Science,1.9,Q2
05677920,17322421,ACTA PALAEONTOLOGICA POLONICA,1.9,Q1
00029173,19437722,AMERICAN JOURNAL OF CLINICAL PATHOLOGY,1.9,Q3
10714421,15477487,COMMUNICATION REVIEW,1.9,Q2
03770486,10974555,JOURNAL OF RAMAN SPECTROSCOPY,1.9,Q2
08240469,17487692,MARINE MAMMAL SCIENCE,1.9,Q1
1091367X,15327841,Measurement in Physical Education and Exercise Science,1.9,Q2
22124403,22124411,Oral Surgery Oral Medicine Oral Pathology Oral Radiology,1.9,Q2
2051817X,2051817X,Physiological Reports,1.9,Q3
00195049,09762817,Indian Journal of Anaesthesia,1.9,Q2
00020443,15390721,JOURNAL OF NURSING ADMINISTRATION,1.9,Q2
13540602,14701278,Teachers and Teaching,1.9,Q2
09020063,13990012,CLINICAL TRANSPLANTATION,1.9,Q2
03011623,15732584,INTERNATIONAL UROLOGY AND NEPHROLOGY,1.9,Q3
25769456,24757241,Journal of Applied Laboratory Medicine,1.9,Q2
03091317,14682427,INTERNATIONAL JOURNAL OF URBAN AND REGIONAL RESEARCH,1.9,Q2
13602322,14683148,JOURNAL OF APPLIED RESEARCH IN INTELLECTUAL DISABILITIES,1.9,Q2
01484834,19382421,JOURNAL OF NURSING EDUCATION,1.9,Q2
00224073,18791352,JOURNAL OF QUANTITATIVE SPECTROSCOPY & RADIATIVE TRANSFER,1.9,Q2
14396092,16181077,ORGANISMS DIVERSITY & EVOLUTION,1.9,Q1
00016810,17411416,Acta Politica,1.9,Q2
10548807,18791336,CARDIOVASCULAR PATHOLOGY,1.9,Q3
02724634,19372809,JOURNAL OF VERTEBRATE PALEONTOLOGY,1.9,Q1
00241164,15023931,LETHAIA,1.9,Q1
08857466,15736725,Social Justice Research,1.9,Q2
09396314,16176278,VEGETATION HISTORY AND ARCHAEOBOTANY,1.9,Q1
10669817,20426186,Journal of Manual & Manipulative Therapy,1.9,Q2
14775131,18734898,Journal of Pediatric Urology,1.9,Q2
01937235,15527638,JOURNAL OF SPORT & SOCIAL ISSUES,1.9,Q2
0022541X,19372817,JOURNAL OF WILDLIFE MANAGEMENT,1.9,Q1
10423680,15581349,NEUROSURGERY CLINICS OF NORTH AMERICA,1.9,Q2
18954588,22990054,Videosurgery and Other Miniinvasive Techniques,1.9,Q2
22878572,22878580,Obstetrics & Gynecology Science,1.9,Q2
00315990,17446163,PERSPECTIVES IN PSYCHIATRIC CARE,1.9,Q2
15438627,15438635,Research in Sports Medicine,1.9,Q2
10550496,15210391,AMERICAN JOURNAL ON ADDICTIONS,1.9,Q3
01040014,23522291,Brazilian Journal of Anesthesiology,1.9,Q2
1477996X,17588871,Journal of Information Communication & Ethics in Society,1.9,Q2
08869634,21510903,CRANIO-The Journal of Craniomandibular & Sleep Practice,1.9,Q2
1366638X,15729753,JOURNAL OF INSECT CONSERVATION,1.9,Q2
19302975,19302975,Judgment and Decision Making,1.9,Q2
10486682,15427854,Nonprofit Management & Leadership,1.9,Q3
0269283X,13652915,MEDICAL AND VETERINARY ENTOMOLOGY,1.9,Q2
00016268,09420940,ACTA NEUROCHIRURGICA,1.9,Q2
00224510,17485827,JOURNAL OF SMALL ANIMAL PRACTICE,1.9,Q2
03432521,15729893,GEOJOURNAL,1.9,Q2
13621025,14693593,Citizenship Studies,1.9,Q2
10508422,15327019,ETHICS & BEHAVIOR,1.9,Q2
10784659,15505022,JOURNAL OF PUBLIC HEALTH MANAGEMENT AND PRACTICE,1.9,Q3
01975897,1745655X,JOURNAL OF PUBLIC HEALTH POLICY,1.9,Q3
07380569,15287033,COMPUTERS IN THE SCHOOLS,1.9,Q2
21662525,21662525,SIAM-ASA Journal on Uncertainty Quantification,1.9,Q2
19353812,19353820,Swarm Intelligence,1.9,Q3
00288306,11758791,NEW ZEALAND JOURNAL OF GEOLOGY AND GEOPHYSICS,1.9,Q1
23738731,23738731,Transplantation Direct,1.9,Q3
14681811,14720825,Sex Education-Sexuality Society and Learning,1.9,Q2
02664356,15321940,BRITISH JOURNAL OF ORAL & MAXILLOFACIAL SURGERY,1.9,Q2
2195268X,21952698,International Journal of Dynamics and Control,1.9,Q1
01764268,14321343,JOURNAL OF CLASSIFICATION,1.9,Q1
11795441,11795441,Clinical Medicine Insights-Arthritis and Musculoskeletal Disorders,1.9,Q2
03003930,17439388,LOCAL GOVERNMENT STUDIES,1.9,Q2
08870446,14768321,PSYCHOLOGY & HEALTH,1.9,Q2
10464964,15528278,SMALL GROUP RESEARCH,1.9,Q3
01614681,14679620,TEACHERS COLLEGE RECORD,1.9,Q2
08904065,1879193X,JOURNAL OF AGING STUDIES,1.9,Q3
22116923,22116923,Operations Research for Health Care,1.9,Q3
26884526,26884526,BJUI Compass,1.9,Q3
17425468,17425468,JOURNAL OF STATISTICAL MECHANICS-THEORY AND EXPERIMENT,1.9,Q2
15287394,10872620,JOURNAL OF TOXICOLOGY AND ENVIRONMENTAL HEALTH-PART A-CURRENT ISSUES,1.9,Q3
00224650,15336794,JOURNAL OF SPACECRAFT AND ROCKETS,1.9,Q2
15415856,15415856,LIMNOLOGY AND OCEANOGRAPHY-METHODS,1.9,Q2
10615806,14772205,ANXIETY STRESS AND COPING,1.9,Q2
07394462,15206327,ARCHIVES OF INSECT BIOCHEMISTRY AND PHYSIOLOGY,1.9,Q2
00189499,15581578,IEEE TRANSACTIONS ON NUCLEAR SCIENCE,1.9,Q2
2090004X,20900058,Journal of Ophthalmology,1.9,Q2
00224790,10969098,JOURNAL OF SURGICAL ONCOLOGY,1.9,Q2
19419899,19419902,Psychology & Sexuality,1.9,Q2
16179625,16179625,Tobacco Induced Diseases,1.9,Q3
14712490,14712490,BMC Urology,1.9,Q3
03012115,18727654,European Journal of Obstetrics & Gynecology and Reproductive Biology,1.9,Q2
1355557X,13652109,AQUACULTURE RESEARCH,1.9,Q2
20594631,20594631,International Journal of Health Governance,1.9,Q3
20771886,22180648,Journal of Economics Finance and Administrative Science,1.9,Q2
08835993,15360237,JOURNAL OF THORACIC IMAGING,1.9,Q3
13548506,14653966,Psychology Health & Medicine,1.9,Q3
01576321,18394655,AUSTRALIAN JOURNAL OF SOCIAL ISSUES,1.9,Q2
20963955,20963955,Earth and Planetary Physics,1.9,Q2
09615423,13652354,EUROPEAN JOURNAL OF CANCER CARE,1.9,Q2
15283488,1532706X,Identity-An International Journal of Theory and Research,1.9,Q3
20426372,20426372,International Journal of Medical Education,1.9,Q2
09712119,09741844,JOURNAL OF APPLIED ANIMAL RESEARCH,1.9,Q2
10907807,10960856,JOURNAL OF MAGNETIC RESONANCE,1.9,Q2
09252738,15735001,JOURNAL OF BIOMOLECULAR NMR,1.9,Q2
11787112,11787112,Local and Regional Anesthesia,1.9,Q2
07332467,15206777,NEUROUROLOGY AND URODYNAMICS,1.9,Q3
0379864X,14643553,CHEMICAL SENSES,1.9,Q3
16167341,16167228,OCEAN DYNAMICS,1.9,Q3
00338389,15578275,RADIOLOGIC CLINICS OF NORTH AMERICA,1.9,Q3
09622802,14770334,STATISTICAL METHODS IN MEDICAL RESEARCH,1.9,Q1
00016357,15023850,ACTA ODONTOLOGICA SCANDINAVICA,1.9,Q2
18975593,1898018X,Cardiology Journal,1.9,Q3
02321300,15214079,CRYSTAL RESEARCH AND TECHNOLOGY,1.9,Q3
08941920,15210723,SOCIETY & NATURAL RESOURCES,1.9,Q2
09907440,17652952,AQUATIC LIVING RESOURCES,1.9,Q2
13217348,17588863,Asian Review of Accounting,1.9,Q2
03032647,18728324,BIOSYSTEMS,1.9,Q2
01679457,18727646,HUMAN MOVEMENT SCIENCE,1.9,Q2
00330124,14679272,PROFESSIONAL GEOGRAPHER,1.9,Q2
15175693,15180557,Jornal Brasileiro de Reproducao Assistida,1.9,Q2
10597700,15733599,Journal of Genetic Counseling,1.9,Q2
25723901,25723898,"Journal of Nondestructive Evaluation, Diagnostics and Prognostics of Engineering Systems",1.9,Q2
00319201,18727395,PHYSICS OF THE EARTH AND PLANETARY INTERIORS,1.9,Q2
00063185,19398697,BIOLOGICAL BULLETIN,1.9,Q2
0011183X,14350653,CROP SCIENCE,1.9,Q2
02874547,02874547,DENTAL MATERIALS JOURNAL,1.9,Q2
24687499,24687499,European Journal of Trauma & Dissociation,1.9,Q3
17617227,1879680X,International Orthodontics,1.9,Q2
03777332,14358921,Empirical Economics,1.9,Q2
29498767,29498759,Journal of Substance Use & Addiction Treatment,1.9,Q3
10263098,,Scientia Iranica,1.9,Q2
00396338,14682699,SURVIVAL,1.9,Q2
0066782X,16784170,Arquivos Brasileiros de Cardiologia,1.9,Q3
00099260,1365229X,CLINICAL RADIOLOGY,1.9,Q3
26662507,26662507,JTCVS Techniques,1.9,Q2
13205358,14401797,NEPHROLOGY,1.9,Q3
16876105,16876113,Dermatology Research and Practice,1.9,Q3
18342000,18342019,Australasian Accounting Business and Finance Journal,1.9,Q2
00221481,15288943,JOURNAL OF HEAT TRANSFER-TRANSACTIONS OF THE ASME,1.9,Q3
07403224,15208540,JOURNAL OF THE OPTICAL SOCIETY OF AMERICA B-OPTICAL PHYSICS,1.9,Q3
07352166,14679906,JOURNAL OF URBAN AFFAIRS,1.9,Q2
10489002,15288927,JOURNAL OF VIBRATION AND ACOUSTICS-TRANSACTIONS OF THE ASME,1.9,Q2
13835769,18730329,PARASITOLOGY INTERNATIONAL,1.9,Q3
0125877X,22288694,ASIAN PACIFIC JOURNAL OF ALLERGY AND IMMUNOLOGY,1.9,Q3
15221946,1522726X,CATHETERIZATION AND CARDIOVASCULAR INTERVENTIONS,1.9,Q3
10689583,15733572,JOURNAL OF CLINICAL PSYCHOLOGY IN MEDICAL SETTINGS,1.9,Q3
10728325,1940431X,JOURNAL OF WOMEN AND MINORITIES IN SCIENCE AND ENGINEERING,1.9,Q2
0961205X,14679507,SOCIAL DEVELOPMENT,1.9,Q3
09593543,14617447,THEORY & PSYCHOLOGY,1.9,Q2
01722190,1874690X,World Patent Information,1.9,Q2
20400705,20400713,African Journal of Economic and Management Studies,1.9,Q2
10743529,14657287,CONTEMPORARY ECONOMIC POLICY,1.9,Q2
09687637,14653370,DRUGS-EDUCATION PREVENTION AND POLICY,1.9,Q3
10766294,19318448,Microbial Drug Resistance,1.9,Q3
00291951,15025292,Norsk Geografisk Tidsskrift-Norwegian Journal of Geography,1.9,Q2
08872171,15585034,SEMINARS IN ULTRASOUND CT AND MRI,1.9,Q3
10493301,15581195,ACM Transactions on Modeling and Computer Simulation,1.9,Q1
14208008,14219824,DEMENTIA AND GERIATRIC COGNITIVE DISORDERS,1.9,Q3
20564678,20564686,BJPsych Advances,1.9,Q3
22108033,22108041,Journal of Herbal Medicine,1.9,Q2
09612033,14770962,LUPUS,1.9,Q3
26938847,26938847,"Aquaculture, Fish and Fisheries",1.9,Q2
15517144,15592030,Contemporary Clinical Trials,1.9,Q3
18360947,18365795,Crop & Pasture Science,1.9,Q2
09291873,15738469,EUROPEAN JOURNAL OF PLANT PATHOLOGY,1.9,Q2
13864564,15737659,Information Retrieval Journal,1.9,Q3
12399736,22423982,International Journal of Circumpolar Health,1.9,Q3
17582954,17582962,International Journal of Event and Festival Management,1.9,Q2
15715124,18142060,INTERNATIONAL JOURNAL OF RIVER BASIN MANAGEMENT,1.9,Q3
26665352,26665352,Public Health in Practice,1.9,Q3
00334553,14209136,PURE AND APPLIED GEOPHYSICS,1.9,Q2
15538389,18780938,Cardiovascular Revascularization Medicine,1.9,Q3
10872418,15317013,Current Opinion in Organ Transplantation,1.9,Q3
00113840,15356337,CURRENT PROBLEMS IN SURGERY,1.9,Q2
21991154,21989788,Drugs-Real World Outcomes,1.9,Q3
18601871,1860188X,Landscape and Ecological Engineering,1.9,Q2
